streak_length,missed_days_last_7,checkin_hour_avg,engagement_freq,days_since_last,goal_age_days,label
34,0,16,0.7582981715509208,2,121,0
21,5,17,1.0,5,116,0
10,2,17,0.3041498631427773,0,131,0
8,2,16,0.9214864071628944,8,180,0
15,5,6,0.6980120140575834,15,105,0
34,6,17,0.8503698565102424,16,155,0
39,0,15,0.654772947405277,16,39,0
10,0,16,0.4816784554902845,6,104,0
41,4,6,0.4687556160407317,3,112,0
5,2,22,0.6280426303659322,3,126,0
6,2,23,0.33118566824732026,0,97,0
60,2,7,0.9343388068562953,4,131,0
54,1,4,0.06396748622035753,2,66,0
5,0,15,0.6636769424146548,4,91,0
16,1,22,0.5125572474373468,8,64,0
22,3,8,0.2643438425673361,8,80,0
25,6,5,0.8847712711336727,17,63,0
38,5,22,0.9078717444448948,1,106,0
53,0,2,0.36953638335384975,13,111,0
60,4,13,0.15876450681928064,10,94,0
32,6,7,0.9491924925975364,3,157,0
42,4,11,0.7347298895221324,2,100,0
33,3,17,0.06768058623755148,13,116,0
34,7,7,0.6448285631940285,7,65,0
35,2,19,0.7374184950693301,6,119,0
49,6,2,0.8402545850153406,0,178,0
23,7,18,0.610272577828385,3,165,0
55,3,22,0.25511467740714433,8,6,0
29,3,10,0.136564208245974,2,68,0
40,6,7,0.8981225224254846,0,170,0
27,3,16,0.5700306576102768,15,83,0
19,4,16,0.955747053879106,8,105,0
22,1,19,0.777318918961884,13,23,0
17,0,22,0.5360225680290696,8,89,0
21,4,21,0.5294147953681536,13,106,0
55,4,10,0.1175447054019591,8,104,0
47,6,9,0.8810252364951837,11,162,0
24,1,9,0.36634113897956,0,56,0
16,3,22,0.17476564442055065,15,12,0
55,5,11,1.0,3,8,0
56,0,17,0.6666752520360358,6,123,0
52,0,12,0.5034521286417852,5,159,0
12,7,0,1.0,7,27,0
20,7,9,0.7087363204438495,7,181,0
46,3,3,0.4152564452666203,5,159,0
42,2,3,0.15604877995332628,9,150,0
36,5,9,0.3605144339154059,13,149,0
45,4,19,0.7103174888511414,0,137,0
42,5,22,0.414979029288661,9,106,0
33,0,7,0.7998331735820378,0,119,0
62,3,10,0.6349877469706782,13,26,0
20,6,16,0.6307945619643923,1,133,0
44,4,1,0.16754058536405841,12,131,0
55,0,7,0.551086173763284,6,97,0
53,1,23,0.4005771276354779,6,106,0
43,0,16,1.0,12,186,0
17,0,1,0.6616205079770001,8,159,0
59,3,21,0.78393019739066,16,164,0
15,0,7,0.3077798662088937,10,167,0
19,4,7,0.1635234607302833,0,107,0
43,5,7,0.19778398606842548,9,121,0
34,4,3,0.9828174916205618,7,136,0
26,1,13,1.0,13,32,0
11,1,8,0.5353826694250465,11,177,0
23,0,12,0.9255782652917297,10,9,0
42,7,14,0.3764349444907494,0,23,0
16,3,8,0.25371941596543424,10,56,0
60,5,8,0.4558025898042281,1,147,0
43,7,17,0.23872456003804474,10,101,0
10,2,1,0.12391687122294659,10,82,0
43,1,5,0.8431627405876456,9,68,0
9,6,9,0.2686924224320927,3,81,0
54,1,20,0.800891663701237,4,147,0
51,6,6,0.8994532987210184,0,84,0
23,2,6,0.40542923212753335,3,89,0
13,3,11,0.48234811027426083,13,107,0
49,2,11,0.6624503286594894,2,14,0
42,2,6,1.0,8,102,0
38,3,9,0.7554972039676848,3,52,0
39,6,8,0.8853444958928758,2,104,0
26,0,15,0.9552882157167211,14,41,0
25,6,16,0.7819484663904471,12,60,0
55,0,19,0.4082027098161529,4,145,0
41,6,8,1.0,5,41,0
31,2,23,0.3553904465342399,10,70,0
14,4,3,0.22207274144888633,3,50,0
60,3,6,0.6496502811710679,2,150,0
8,7,15,0.6458367279565702,8,51,0
16,7,18,0.47315469546984085,15,54,1
46,5,19,0.3359611643259614,12,98,0
59,5,10,0.6361212036646113,3,153,0
42,6,2,0.4554695999882036,3,8,0
17,5,9,0.8092216828275975,12,93,0
4,3,23,0.3600041152960345,4,139,0
29,1,9,0.6384448449625435,10,74,0
27,1,8,0.25053270589963705,1,154,0
12,5,13,0.5315256399656096,12,68,0
28,0,19,0.3677067095905693,8,98,0
8,7,8,0.289375225386527,5,54,0
42,2,21,0.6200597804450405,7,91,0
50,5,8,0.3419413402423346,0,150,0
52,1,19,0.7835209247411609,3,146,0
21,7,18,0.693909063488501,2,71,0
9,2,13,0.9052052220824949,1,25,0
28,0,23,0.38216845474490946,13,146,0
39,0,21,1.0,3,124,0
23,3,8,0.045076564489381785,0,102,0
33,4,0,0.7127353952474252,9,17,0
45,5,16,0.738938703333238,13,142,0
30,6,5,0.13398730692468958,10,188,0
8,1,18,0.6708438040040045,8,61,0
8,1,15,0.7312607370635054,4,49,0
55,5,19,0.4035673537369358,4,6,0
13,6,11,0.7278791276875161,13,30,0
50,1,13,0.5931574337295029,9,143,0
12,2,10,0.7975434231257905,9,126,0
54,1,11,0.06211802409580488,8,56,0
9,0,18,0.8293853965841717,6,72,0
54,4,11,0.8572212734795456,7,144,0
32,7,8,1.0,7,38,0
54,6,15,0.30892141423312924,11,7,0
29,2,16,0.7639904144884283,4,101,0
17,4,23,0.9615467297981403,1,140,0
33,3,20,1.0,3,161,0
17,3,18,0.7881873956016551,0,5,0
26,2,20,0.74515714162113,8,41,0
30,0,15,0.11209038637505907,1,103,0
51,5,18,0.6729062411413851,5,66,0
55,2,4,0.3748821395116352,14,117,0
59,0,6,0.4633602902260818,2,11,0
38,6,7,0.2388617568937847,13,44,0
35,1,18,0.5799344044335366,7,100,0
55,2,22,0.4160697919996596,5,88,0
32,0,23,0.5092803119457562,7,65,0
22,0,20,0.4892808239173979,10,102,0
23,7,16,0.5863565922048395,7,58,0
46,3,13,0.453528974239616,9,45,0
17,4,22,0.8226700953914242,16,65,0
18,6,5,0.06875221893029249,2,175,0
8,7,22,0.19541660957355597,8,52,1
24,3,21,0.762297160894475,0,82,0
46,0,8,0.7445653337547269,0,142,0
33,5,17,0.7497583429551427,8,55,0
57,2,10,0.43669461384591374,10,63,0
54,4,5,1.0,2,36,0
43,6,7,0.7107789455166601,6,121,0
26,1,7,0.3034018152159257,3,76,0
28,7,23,0.45490394124164546,17,157,0
23,2,10,0.2193683430639233,3,114,0
51,7,15,1.0,10,119,0
15,3,12,0.856419205915406,15,25,0
46,3,16,1.0,4,37,0
11,2,9,1.0,2,12,0
0,4,16,0.4273875153658677,0,46,0
6,7,11,0.39506463045109397,3,89,0
9,7,6,0.9937441716963819,5,41,0
36,4,10,0.3627306206172662,7,116,0
46,7,18,0.7978039758218831,16,156,0
56,0,7,0.5479560350602579,7,47,0
58,3,7,0.4542624200087965,6,167,0
40,1,23,0.20038585639071996,3,142,0
39,0,4,0.1701662410481351,3,81,0
48,6,16,0.19828938562609583,10,35,0
29,5,6,0.8343349908659383,16,48,0
24,2,20,0.6588406177284424,10,96,0
32,0,6,0.9781095651804328,0,130,0
36,3,8,0.5629890830984788,9,60,0
13,4,22,0.33024223644222694,3,14,0
13,2,23,0.5859536683931039,11,160,0
33,7,8,0.39619949241222024,0,44,0
40,7,5,0.13831704213730178,14,47,0
22,2,4,0.16077025979255843,1,103,0
39,7,5,0.8434589895071893,2,161,0
59,0,23,0.5007456980640094,9,87,0
21,2,4,1.0,16,116,0
15,7,12,0.5168089878932058,10,113,0
44,0,19,1.0,13,157,0
17,0,19,0.2816414726177176,16,129,0
59,0,21,0.7188657852945926,4,131,0
36,3,12,0.09290467003947242,0,24,0
9,5,8,0.7075169025937164,6,54,0
45,5,5,0.8623463554288044,1,66,0
27,0,14,0.6123646293273224,12,121,0
24,3,17,1.0,3,171,0
17,0,21,0.7569344111412124,0,7,0
25,3,8,0.7652330136956517,10,101,0
37,0,17,0.39066457694479884,0,159,0
4,7,14,0.1556283225699163,4,181,0
36,4,3,0.21602822022966456,12,35,0
9,6,12,0.8384311866286122,4,160,0
15,7,20,0.4271644200950753,15,34,1
6,0,19,0.5876666728824511,2,116,0
21,5,22,0.9284246473747226,14,55,0
46,0,5,0.14121248387979518,6,63,0
44,7,18,0.12881133230580044,9,102,0
35,7,5,0.2544038753215911,11,37,0
14,4,9,0.3483037209622717,1,90,0
45,3,10,0.6992770027592555,12,140,0
6,6,12,0.783359390614787,6,71,0
29,0,23,0.4742223656418462,10,79,0
13,0,7,0.24780057069931252,4,148,0
10,4,5,0.686582318883614,10,20,0
9,2,12,0.7021189580555424,7,88,0
31,0,0,1.0,3,13,0
49,5,4,0.07501762433236528,4,85,0
33,0,17,1.0,7,52,0
31,0,19,0.14981526041100823,3,141,0
9,3,18,0.8204965227421448,9,44,0
57,2,13,0.03819841919279229,13,92,0
17,1,23,0.060290777399543555,15,121,0
72,0,12,0.6831247920128464,13,43,0
45,4,8,0.23020987282226854,11,36,0
16,1,8,0.5433336809759892,10,184,0
55,2,6,0.9119765680620141,0,63,0
26,1,9,0.40937585146369126,3,72,0
11,6,12,0.8597953921349197,11,33,0
49,7,12,1.0,10,106,0
60,0,13,0.6199254424434066,3,113,0
8,7,10,0.9349916400631476,8,38,0
0,0,8,1.0,0,110,0
24,5,21,0.4867036624653677,6,66,0
38,3,6,0.7347227546917721,10,52,0
0,1,11,0.44766752503358376,0,63,0
31,2,23,1.0,12,180,0
34,5,3,0.8716478184808965,10,15,0
57,2,12,0.053484330430645745,14,75,0
12,0,8,0.6052550618507377,12,128,0
15,1,16,0.2365122079717931,15,1,0
16,2,17,0.7053142729241095,0,35,0
43,7,17,0.8225149219017504,13,144,0
13,2,5,0.3834273940244568,8,166,0
55,6,8,0.13653933001261437,3,76,0
37,3,23,0.3404668003636388,6,112,0
4,6,11,0.9797693693379814,4,153,0
7,0,20,0.8031653938547252,0,91,0
45,1,18,0.7273088140769648,0,139,0
7,0,13,0.8232847201948443,7,142,0
59,1,13,0.6250473239278677,4,152,0
22,0,22,0.7526984290308095,11,57,0
46,5,2,0.6932612266140203,3,166,0
12,7,8,0.9058527821074671,11,47,0
15,0,16,0.3085653091385261,15,11,0
30,7,5,1.0,5,51,0
12,7,18,0.7725560669578495,0,144,0
68,2,15,0.85272242293959,17,164,0
10,7,18,0.4900398165992744,10,81,0
48,6,15,0.7243233187854639,17,132,0
24,6,6,0.9233918577537588,3,63,0
62,4,15,1.0,3,22,0
12,2,11,0.4408091829703933,8,26,0
63,0,10,0.7440691094035488,15,39,0
14,4,13,0.45703194453361495,14,9,0
28,4,14,0.3134271532121806,8,104,0
60,0,16,0.8431242517450481,1,133,0
52,0,5,0.7820243267333428,0,143,0
12,0,16,0.761787867408815,4,10,0
49,3,20,0.9203357177731825,7,24,0
19,6,21,0.4889938634319655,9,111,0
11,3,10,0.07924008180346395,11,100,0
29,2,9,0.5358606150533659,3,157,0
31,2,16,0.6388379156725748,11,49,0
4,7,11,0.8528036938790929,4,51,0
20,0,19,0.4742444804703799,7,113,0
54,4,20,0.7193512995664051,5,81,0
37,3,6,0.0632271228753411,1,76,0
36,1,20,0.7143027180868058,11,50,0
27,0,22,0.4076012984017698,7,97,0
25,0,23,0.494893716757167,7,66,0
31,5,12,0.8749209907358225,2,100,0
31,3,21,0.36245564462178137,8,115,0
34,7,5,0.5539409358226911,9,78,0
49,6,7,1.0,9,88,0
15,3,1,0.4807570304820054,5,90,0
42,2,10,0.862256306025195,14,144,0
22,6,17,0.7660535261808943,0,152,0
1,3,16,0.3709737808401252,0,84,0
24,7,23,0.4025541864700579,16,162,0
29,6,8,0.10351385934290185,6,179,0
13,4,18,1.0,4,173,0
17,3,6,0.915580346334525,17,112,0
69,0,14,0.9578466454048569,8,137,0
32,7,12,0.9296641406377739,2,106,0
62,2,12,0.562852666017877,4,34,0
54,1,9,0.6272033475153337,5,41,0
45,5,11,0.3858100691417998,9,27,0
32,4,10,0.3561111624423859,5,46,0
31,2,22,0.9232667606167345,10,41,0
31,1,19,0.33502327778245355,5,71,0
61,0,10,0.8804503982876511,12,41,0
22,4,12,0.6588280458158358,16,64,0
42,4,16,0.7179066879305721,6,147,0
14,0,5,0.32370740578266377,4,95,0
6,6,22,0.06883750327610437,2,49,0
48,3,18,0.6845611596067681,1,154,0
22,4,22,0.7011797241407763,11,52,0
4,1,23,0.30817376316120754,0,103,0
9,0,7,0.5787057314977732,6,120,0
8,5,10,0.12949957570690904,7,70,0
63,7,23,0.8438035126592756,10,162,0
13,0,9,0.5413029394579862,9,164,0
47,0,14,0.46705206661794385,5,155,0
66,0,15,0.0,14,60,0
42,1,6,0.1383947726164384,10,128,0
7,6,20,0.4008643349983814,4,28,0
18,4,22,0.9845120980428179,4,140,0
51,1,22,0.9719236073014341,13,178,0
39,2,2,0.36186752244790477,11,159,0
54,2,11,0.8068175818837182,1,42,0
54,1,8,0.9800037912488033,12,1,0
23,5,22,0.8195062440527572,14,61,0
33,2,21,0.9423728498971171,1,164,0
58,7,8,0.9740142609295538,11,118,0
5,0,17,0.957329538549872,5,13,0
46,7,10,0.19372441641722823,11,126,0
33,5,7,0.3196576720148504,5,170,0
59,1,11,0.6706123013943084,4,68,0
52,4,8,0.9019728492682016,2,50,0
23,4,21,0.5781212234009042,11,16,0
20,2,23,0.5693313549890295,6,106,0
57,6,7,0.019165290948448807,0,149,0
34,7,9,0.7758115370699221,7,111,0
31,0,21,0.09758822024249994,10,114,0
41,5,18,0.5509609475796617,7,119,0
12,1,12,0.7826888088014079,0,35,0
38,7,6,0.6934897246313425,5,16,0
12,0,19,0.21321654280822863,12,132,0
53,5,11,1.0,7,110,0
46,5,17,0.2885029319936354,9,161,0
39,1,23,0.6744430364679552,5,99,0
35,4,8,0.7822202963509188,2,91,0
39,5,21,1.0,11,160,0
49,0,4,0.019921666674573013,1,79,0
0,2,11,0.7539296875589412,0,64,0
63,1,10,0.3038249808527961,8,53,0
47,7,6,0.27695774967892184,6,62,0
6,7,21,0.09923166057227926,6,63,1
55,6,1,0.2813932266727225,1,165,0
10,0,21,0.4596205037190765,8,87,0
13,1,16,1.0,13,34,0
27,2,9,0.5539508766609207,9,41,0
12,3,19,0.0688126288668949,12,19,0
12,0,9,0.5451014736191631,12,85,0
0,3,10,0.7471610316212951,0,59,0
21,4,17,0.7353090954463188,9,66,0
27,5,14,0.3536457276682794,7,125,0
14,0,11,0.48568865407830597,10,177,0
17,3,11,0.25941473248896285,10,79,0
22,7,14,0.6124838724289189,1,133,0
42,1,5,0.6967801379428746,2,98,0
40,4,10,0.8071093341072473,6,47,0
18,0,14,0.1898250306648091,3,163,0
0,5,11,0.633973522329702,0,63,0
8,1,15,1.0,4,177,0
30,4,14,0.2234938024118806,5,126,0
50,2,15,1.0,4,111,0
40,2,19,0.5385228107761681,7,80,0
6,1,17,0.39402320921394685,6,102,0
16,3,23,0.8577453569914739,3,140,0
59,3,6,0.5466606852197187,4,35,0
27,2,10,0.10652047206111243,1,122,0
39,4,6,1.0,1,41,0
30,3,20,0.49640111215119626,4,114,0
11,2,7,0.7043081631885898,8,159,0
21,0,17,0.9214003050419912,16,27,0
39,1,16,0.9750258297171115,13,178,0
60,0,10,0.9403530607050662,7,121,0
16,4,18,0.5471576398311329,14,38,0
5,5,19,1.0,3,145,0
13,5,5,0.9935803854629649,8,55,0
42,4,4,0.33030142397700313,12,46,0
19,0,20,0.7414014529868849,0,18,0
28,1,20,0.9251109620970599,2,99,0
66,1,15,0.7686545189156656,7,146,0
13,4,18,0.5128428168705164,0,3,0
10,0,11,0.1651349139509279,0,145,0
47,6,6,0.3103287280806706,2,15,0
48,1,7,0.6282860254892786,2,133,0
41,2,10,0.7198740240416561,3,93,0
8,4,8,1.0,7,162,0
47,2,23,1.0,1,104,0
35,7,8,0.7356892653964624,0,42,0
13,5,19,0.6427495853627758,12,39,0
16,6,5,1.0,6,47,0
53,7,15,0.15376790170313648,7,110,0
2,0,17,0.4691654154733725,2,152,0
61,3,8,0.5560112949701452,3,152,0
53,3,10,0.7911503499774101,2,64,0
7,0,13,0.7247277252754789,6,77,0
14,0,13,0.6612889101780632,4,75,0
19,0,4,0.7828994126884617,6,49,0
48,3,10,1.0,5,42,0
48,4,22,0.2819592940838119,12,72,0
10,7,8,0.31997499567091325,1,82,0
24,4,6,0.1859112526985604,5,171,0
8,0,15,0.6873403034235335,4,71,0
33,0,20,0.7323625608644674,14,98,0
12,2,20,0.4248842899464014,11,12,0
23,4,17,0.7436995783666669,7,124,0
63,0,14,0.7229326417029909,0,126,0
54,0,12,0.9319521407931278,14,29,0
31,7,10,0.546474222617793,1,34,0
14,1,19,0.6657823609375675,0,93,0
47,1,14,0.9183329651685723,12,173,0
37,5,11,0.6060945952599173,8,32,0
20,6,4,0.8736316564404619,15,63,0
11,5,9,0.22121216745949684,10,147,0
22,4,13,0.3376033481461428,12,24,0
44,5,7,0.4277776422183384,15,135,0
36,1,5,0.867929026616902,2,124,0
33,4,13,1.0,4,115,0
36,4,5,1.0,6,165,0
63,3,13,0.9002659550290483,11,153,0
18,7,7,0.7289410016651034,8,36,0
59,1,9,0.9919683219244705,9,7,0
38,3,23,0.97477056838335,5,117,0
18,4,19,0.6219639403230283,2,140,0
12,2,23,0.1026449393848366,12,63,0
26,5,11,0.022021909396145123,0,111,0
41,7,6,0.13349712514893625,12,46,0
42,0,15,0.8357892961589718,11,33,0
10,7,11,0.6787913947210037,10,158,0
17,0,5,0.7576640104221144,10,128,0
33,4,4,0.6718145517599998,9,51,0
42,4,19,0.7341299336445196,7,118,0
41,6,11,0.11248109162819059,4,37,0
17,4,12,0.421830456963219,15,71,0
50,0,8,0.8340631046370858,11,6,0
61,0,23,0.2233425530762551,13,111,0
3,0,18,0.9398693153096804,1,98,0
28,5,7,0.8844681754658853,14,40,0
59,2,7,0.6561829004149364,6,48,0
15,5,6,0.9070865335094446,10,36,0
29,3,10,0.10999816108207591,0,108,0
41,0,14,0.4953907311096543,3,46,0
42,0,18,0.7562271629644646,9,35,0
37,0,12,1.0,5,89,0
49,4,17,0.6537626669153516,1,80,0
10,2,7,0.16355974708128118,7,178,0
55,7,16,0.9764928134734951,11,127,0
16,5,19,0.854804661680795,0,145,0
17,0,20,0.10504589259848345,8,9,0
25,3,21,0.4033096888512076,12,89,0
15,6,8,0.6194886338177421,15,128,0
18,5,2,0.1661959318550294,8,80,0
30,0,23,0.4450884176085813,12,71,0
35,2,6,0.38065404066555647,14,54,0
39,2,14,0.2793626992528322,10,108,0
8,7,16,0.6721675730339878,8,66,0
52,0,17,0.28880843844634707,12,116,0
14,5,16,0.81987774376939,14,41,0
67,0,13,0.917490130372111,13,49,0
18,0,17,0.09816606126149043,5,2,0
19,2,23,1.0,1,163,0
51,0,11,0.5872438244972313,9,96,0
22,3,16,0.9291335166827794,1,128,0
56,4,7,0.6037081847981152,13,53,0
59,4,18,0.7726288206689214,3,170,0
8,3,17,0.8181454673714429,0,1,0
46,3,7,0.7424464341946835,1,106,0
12,0,10,0.36187863507519547,6,150,0
33,2,10,0.7721284988431238,2,62,0
57,2,21,0.7496187095865595,2,123,0
25,2,9,0.5508397333682401,0,161,0
43,3,7,0.7322608359266984,6,156,0
20,7,21,0.6749497174592821,13,45,0
31,2,23,1.0,9,130,0
50,3,8,0.5407702401799568,15,46,0
47,0,12,0.48131165010726856,4,169,0
8,0,12,0.5977548789527155,8,15,0
55,0,21,0.308596423982481,5,96,0
6,0,9,0.21607940048247423,3,150,0
43,1,11,0.4106487219032763,7,93,0
19,7,6,0.2734921912443448,10,172,0
19,5,9,0.4350036543066148,12,181,0
23,0,21,0.6052982482540809,12,91,0
5,5,23,0.1833067412476721,5,52,0
42,7,10,0.9221615732758117,0,161,0
15,3,19,0.3570946125157549,15,102,0
25,5,12,0.4004723919753985,3,45,0
4,7,23,0.2416918524918715,4,46,0
47,1,9,0.6098448306856555,15,52,0
23,7,2,0.974302318737958,16,57,0
13,0,5,0.3852658209422487,3,118,0
9,5,9,0.5174215815231559,8,61,0
7,1,12,0.6200606370724067,1,38,0
17,1,23,0.3855812672109266,10,79,0
37,1,22,0.27045735298665835,6,125,0
7,6,20,0.2752161552451008,1,8,0
0,7,15,0.5547184352079226,0,47,0
30,2,23,0.42056851977554915,9,103,0
9,0,17,0.507063014715015,3,119,0
34,0,16,0.7667782467273138,7,180,0
40,4,6,0.9668001701739584,10,72,0
13,1,17,0.2840340063723205,13,141,0
34,7,10,0.6827219627557435,2,120,0
60,2,21,0.38347651504726116,7,104,0
58,1,19,0.5479438451187126,2,140,0
5,7,20,0.22570222679524407,5,41,0
15,3,5,0.6606534225073013,15,20,0
9,0,14,0.521995325746982,9,103,0
54,7,18,0.47360255134613644,8,22,0
50,6,7,1.0,7,142,0
21,3,10,0.5315537422250027,3,176,0
41,3,18,0.8562084778344757,6,41,0
17,3,18,0.8435557620869705,15,27,0
24,4,4,1.0,15,50,0
6,6,9,0.2496652995278412,6,81,0
33,4,8,0.995124623005532,3,38,0
12,3,17,0.34287896985271127,12,110,0
17,1,21,0.5563257603597284,8,150,0
22,5,6,0.2407365165248129,12,82,0
31,4,21,0.5498058158067661,8,81,0
12,5,23,0.11676998929548091,7,81,0
64,3,7,0.4386446060700051,4,144,0
5,0,5,0.6890851663962403,5,3,0
38,3,6,0.18321722917603098,9,134,0
4,6,18,0.47600055335895963,1,13,0
48,6,9,0.8666611482693215,4,12,0
34,5,1,0.9246893281137278,2,143,0
14,4,11,0.25837113654660454,13,23,0
48,7,10,0.8430102613756192,10,99,0
2,0,21,0.6770706264506612,2,123,0
62,2,13,0.8920853691024231,9,148,0
19,1,13,0.13641981111297405,0,104,0
26,4,12,0.16002490193729832,0,92,0
51,2,5,0.4053077715573248,2,147,0
5,7,22,0.09207062962904498,5,69,1
22,3,5,0.5813835047896774,11,53,0
51,4,3,0.6297207495390731,0,143,0
19,1,20,0.2678016157587656,16,5,0
6,6,16,0.21877036972820846,6,150,0
6,0,14,1.0,4,101,0
43,0,18,0.8507456026719284,1,39,0
31,3,17,0.45037037533354485,13,59,0
41,7,2,0.2914680012487964,14,16,0
15,4,19,0.3614762669989922,15,81,0
18,0,5,0.5613231183476275,4,99,0
38,2,21,0.35209719292476815,4,104,0
27,4,2,0.5545749250482958,8,60,0
40,0,20,0.14668376554376744,3,156,0
7,7,16,0.22611478868156334,7,164,1
12,0,21,0.24377475745309038,12,146,0
63,0,17,0.7929438750480489,5,112,0
43,6,8,0.8772883481915277,1,107,0
11,0,18,0.5383562706232146,6,110,0
0,0,19,0.8802328709126439,0,82,0
21,0,10,0.4560561629869609,4,136,0
46,7,18,0.8251417899015491,6,84,0
12,3,4,0.49916939906732094,4,109,0
30,0,7,0.936934205015854,3,23,0
31,5,8,0.390089037199955,1,175,0
62,1,6,0.6269686680918773,9,53,0
49,0,19,0.3479823612764893,8,135,0
45,1,20,0.48967177461291234,8,97,0
18,1,20,0.4517497807990118,7,51,0
3,0,13,0.4633476104579291,0,42,0
10,4,7,0.4587297499417349,7,70,0
39,1,19,0.9956797340026615,11,121,0
23,7,5,0.09991180227918275,7,193,0
14,0,7,0.867307609645016,14,112,0
40,6,5,0.8349577438692497,5,138,0
58,6,10,0.0661862317424117,13,82,0
19,5,15,0.7698667148440685,10,53,0
40,6,11,0.29591035293042767,2,20,0
12,7,21,0.8679893569323522,2,156,0
20,1,11,0.49850399905686443,5,69,0
17,5,17,0.5654602694988208,0,84,0
53,0,17,0.890669439105116,11,177,0
50,4,9,0.42369331022833356,7,119,0
64,0,9,0.7996160837579858,0,158,0
11,3,10,0.552243756951653,9,171,0
30,2,20,0.4162558666138827,8,90,0
41,0,15,0.668023648284064,6,141,0
7,1,17,0.7009143233935912,2,59,0
38,7,10,0.8892064386980154,2,48,0
34,6,22,0.7971535243957466,12,172,0
17,5,20,0.9397040358817472,0,148,0
32,6,9,0.8669185724961439,1,113,0
1,5,4,0.1363424850171613,1,60,0
9,7,9,0.5791546322748871,2,46,0
37,0,22,0.3481912479715878,10,85,0
37,4,6,1.0,9,154,0
32,6,7,0.2077523606382546,7,164,0
53,7,16,0.3997778226782842,8,106,0
47,2,20,0.07148059268906617,10,99,0
50,4,11,0.734214590929176,5,34,0
52,1,19,0.6445680301015968,16,180,0
60,7,23,0.8488777078283886,12,176,0
27,2,19,0.39774174491338976,7,52,0
16,1,6,0.9817344652370649,15,114,0
16,0,11,0.8709362068845732,16,47,0
30,2,18,0.7809575109731677,8,37,0
13,2,17,0.17990617397840042,13,124,0
45,0,17,0.8242729283160113,9,46,0
47,4,11,0.7089298360098868,12,140,0
31,0,22,0.17136897099351936,15,147,0
25,1,11,0.820874345809487,13,122,0
13,3,2,0.040309617281189314,10,87,0
25,0,5,0.48875023721419764,4,119,0
42,4,6,0.9945699468850795,10,137,0
30,2,4,0.8499485505462673,7,181,0
28,1,20,0.6608120524067348,0,69,0
11,3,4,0.5090305526548682,9,153,0
8,1,9,0.5364138807700475,8,119,0
7,2,13,0.8530796223567274,5,190,0
34,6,6,1.0,3,57,0
56,1,11,0.6155712269584069,5,174,0
53,7,21,0.8993194519505361,7,170,0
12,3,20,0.5399620464402973,2,140,0
52,6,5,0.15752753565671984,7,71,0
14,4,12,0.5927906414626475,10,117,0
17,3,3,0.7206630887360286,10,19,0
1,0,17,0.24011617842690003,1,132,0
14,1,20,0.6852516975170782,10,145,0
32,1,18,0.26965666577020997,10,96,0
61,1,20,0.9314568222035389,13,171,0
6,6,18,0.8958577808307736,6,171,0
33,4,19,1.0,10,55,0
13,4,11,1.0,13,31,0
56,6,5,0.20770075049839382,1,173,0
9,3,17,0.6140358987519393,8,132,0
5,7,10,0.04826710649111317,4,59,0
48,4,13,0.6321354445308371,3,47,0
47,7,15,0.35519334186659307,5,108,0
9,1,23,0.9290902031692068,9,63,0
43,0,18,0.8342737848117839,12,43,0
26,2,14,0.39960809684593035,6,122,0
50,0,13,0.5643794023146752,7,83,0
14,2,21,0.4466474267174297,4,127,0
27,7,4,0.6826606195522943,8,39,0
11,0,9,0.4852647037034651,11,148,0
3,7,22,0.04205729678898551,3,64,1
48,5,14,0.7207588391228039,15,164,0
27,2,17,0.8102609734234185,11,60,0
10,1,5,1.0,10,112,0
51,0,18,0.25334783148117246,15,92,0
46,0,20,0.5552562920732236,7,91,0
17,1,5,0.6754576832670114,12,23,0
39,3,3,0.19583963052734765,6,129,0
28,4,4,0.38995565864864734,15,60,0
22,4,21,0.14171767089568593,15,1,0
21,4,21,0.9795301710053363,7,138,0
50,5,15,0.36789680461307855,2,105,0
5,1,17,0.4569658059633398,5,119,0
54,1,7,0.5676051827493618,0,136,0
3,0,18,0.6513172020810268,3,132,0
25,2,18,0.6029821440809633,15,41,0
4,0,15,0.5415781939437099,4,135,0
31,3,20,0.7206686942265492,16,43,0
17,2,5,0.6315220464095733,0,103,0
42,7,6,0.28027046326407,0,34,0
26,7,6,0.809121447759033,11,45,0
11,2,15,0.7744125046998324,0,75,0
57,2,21,0.42107556705830385,7,114,0
43,3,5,0.9026016450277026,4,174,0
3,1,15,0.33380850218060015,0,85,0
5,5,16,0.49597957398189196,2,63,0
43,3,18,0.26510235594167664,5,147,0
20,7,8,1.0,9,124,0
12,0,7,1.0,12,99,0
65,1,10,0.6949164359675106,8,156,0
64,0,13,0.7358885921189978,7,143,0
58,3,6,0.6951732109327958,0,64,0
17,4,16,0.5473463886903212,17,47,0
35,7,13,0.18017867024917456,0,31,0
35,6,17,0.8555606516521029,8,156,0
44,5,14,0.1130018990583372,10,163,0
27,0,23,0.43709817964285647,8,103,0
27,4,17,0.4673622850200235,12,23,0
26,0,15,0.7570893220733457,16,35,0
7,0,22,0.35027033188545764,3,124,0
24,6,7,0.13962485906816138,8,173,0
13,0,3,0.5909380435575466,8,153,0
45,1,7,0.8605644433693512,4,57,0
60,4,16,0.4315358288738217,8,4,0
24,1,8,0.18717593142208463,4,113,0
10,0,14,0.45885096883895715,4,127,0
9,7,8,0.4826499690070171,4,70,0
23,3,3,0.7306950076727553,10,58,0
